name,partisan_score,hashtags
Nancy Pelosi,0,"{'EqualPay', 'PaycheckFairness'}"
Adriano Espaillat,0,{'PuertoRico'}
Alcee L. Hastings,0,"{'PaycheckFairnessAct', 'EqualPayForEqualWork'}"
Grace Meng,0,{'PuertoRico'}
Katherine Clark,0,"{'EqualPayforEqualWork', 'PaycheckFairness'}"
José E. Serrano,0,{'PuertoRico'}
Steve Cohen,0,{'ClimateActionNow'}
Mark Takano,0,"{'climatecrisis', 'ClimateActionNow'}"
Mark DeSaulnier,0,{'Mueller'}
Kevin McCarthy,1,{'AIPAC'}
Steve Cohen,0,"{'Memphis', 'HealthCare'}"
Jeff Fortenberry,1,{'nuclearsecurity'}
Warren Davidson,1,{'GoodNews'}
Markwayne Mullin,1,"{'MullinItOver', 'MuellerReport'}"
Eliot Engel,0,"{'HR9', 'ClimateActionNow', 'ClimateChange'}"
Nancy Pelosi,0,"{'PaycheckFairness', 'ProtectOurCare'}"
Gary Palmer,1,"{'alpolitics', 'AL06'}"
Mario Diaz-Balart,1,{'Sameh_Shoukry'}
Joyce Beatty,0,"{'PowerOfEducation', 'WordsOfWisdom'}"
Denny Heck,0,{'SAFEBankingAct'}
Judy Chu,0,"{'TransVisibilityWeek', 'transmilitaryban'}"
Louie Gohmert,1,{'TX01'}
Anthony Brown,0,{'ProtectTransTroops'}
Adriano Espaillat,0,{'OpeningDay'}
Mark Takano,0,{'ProtectTransTroops'}
Steve Stivers,1,"{'ValueCHCs', 'OH15'}"
Suzanne Bonamici,0,{'TransVisibilityWeek'}
Ted Yoho,1,{'ADACall2Congress'}
Markwayne Mullin,1,{'GreenNewDeal'}
Dina Titus,0,"{'protecttranstroops', 'transdayofvisibility'}"
Tom Graves,1,{'OpeningDay'}
Paul Mitchell,1,"{'disabilities', 'SpecialOlympics'}"
Adriano Espaillat,0,{'TransVisibilityWeek'}
Anthony Brown,0,{'TransVisibilityWeek'}
Katherine Clark,0,"{'ProtectTransTroops', 'LGBTQ', 'TransMilitaryban'}"
Ruben Gallego,0,{'PRStatehoodNow'}
Robin Kelly,0,{'ForThePeople'}
Richard Hudson,1,{'2A'}
Mark Takano,0,{'ReleaseTheReport'}
Steve Cohen,0,"{'PaycheckFairness', 'HR7', 'EqualPayForEqualWork'}"
Sean Patrick Maloney,0,"{'DefundConversionTherapy', 'LGBTQ'}"
Trent Kelly,1,{'MS01'}
Adriano Espaillat,0,"{'TPS', 'Dreamers', 'DED', 'DACA', 'DreamAndPromiseAct', 'DreamandPromiseNOW'}"
Robin Kelly,0,{'HR1116'}
Tom Emmer,1,"{'GoTwins', 'OpeningDay2019'}"
Michael McCaul,1,"{'TX10', 'CongressionalArtCompetition'}"
Tom Reed,1,{'MuellerReport'}
James Comer,1,{'KY1'}
Gus Bilirakis,1,"{'openingday', 'baseball'}"
Mike Quigley,0,{'ProtectTransTroops'}
Bennie G. Thompson,0,{'familyseparation'}
Joyce Beatty,0,"{'ForThePeople', 'ProtectOurCare'}"
Steve Cohen,0,{'CultureOfCorruption'}
Steve Cohen,0,{'CultureOfCorruption'}
Sean Patrick Maloney,0,{'SaveTheNet'}
Bennie G. Thompson,0,{'ProtectOurCare'}
Mark DeSaulnier,0,"{'TransVisibilityWeek', 'TransMilitaryBan', 'WontBeErased'}"
Earl Blumenauer,0,"{'TransVisibilityWeek', 'TransMilitaryBan'}"
Adriano Espaillat,0,"{'ProtectOurCare', 'ForThePeople'}"
Joaquin Castro,0,{'ProtectOurCare'}
Joyce Beatty,0,{'SaveSpecialOlympics'}
Ruben Gallego,0,{'NATO'}
Lloyd Doggett,0,"{'SaveTheNet', 'NetNeutrality'}"
Joyce Beatty,0,{'DeafHistoryMonth'}
Frank Lucas,1,{'OpeningDay'}
Raul Ruiz,0,{'ICYMI'}
Joyce Beatty,0,{'MarchMadness'}
Suzanne Bonamici,0,{'ActOnClimate'}
Hakeem Jeffries,0,{'ForThePeople'}
André Carson,0,"{'TransVisibilityWeek', 'Trump', 'TransBan', 'WontBeErased'}"
Adriano Espaillat,0,{'ProtectTransTroops'}
Nancy Pelosi,0,{'IStandWithSchiff'}
Robin Kelly,0,{'ForThePeople'}
Alcee L. Hastings,0,"{'WontBeErased', 'TransVisibilityWeek'}"
Joyce Beatty,0,"{'HighHeelsInHighPlaces', 'WomensHistoryMonth', 'TBT'}"
José E. Serrano,0,"{'hatecrimes', 'StopHATE'}"
Joyce Beatty,0,{'LOL'}
Marcy Kaptur,0,{'EqualPayForEqualWork'}
Marcy Kaptur,0,{'EqualPayForEqualWork'}
Joe Wilson,1,{'SC02'}
Grace Meng,0,"{'WomensHistoryMonth', 'ForestHills'}"
Albio Sires,0,{'valueCHCs'}
Tom Graves,1,"{'Calhoun', 'GA14'}"
Jeff Fortenberry,1,{'Yazidis'}
Robin Kelly,0,{'Fed100'}
Markwayne Mullin,1,"{'MuellerReport', 'WeeklyWrapUp'}"
Steve Cohen,0,"{'Memphis', 'CivilRights'}"
Earl Blumenauer,0,"{'DefundConversionTherapy', 'LGBTQ'}"
Lloyd Doggett,0,{'GraciasManu'}
Rosa DeLauro,0,{'SaveSpecialOlympics'}
Lloyd Doggett,0,{'GraciasManu'}
Mark Walker,1,"{'NCAA', 'StudentAthleteEquity', 'MarchMadness'}"
Steve Cohen,0,{'CultureOfCorruption'}
Bennie G. Thompson,0,{'MS02'}
Sean Patrick Maloney,0,"{'ProtectTransTroops', 'transmilitaryban'}"
Ted Yoho,1,"{'Taiwan', 'IndoPacific'}"
Steve Cohen,0,{'SpecialOlympics'}
Nancy Pelosi,0,{'BecauseOfHerStory'}
Dina Titus,0,{'TeamTitus'}
Mark Walker,1,{'NC06'}
Brenda Lawrence,0,{'CBCDetroit'}
Paul Mitchell,1,"{'Michigan', 'SooLocks', 'GreatLakes', 'GLRI'}"
Robin Kelly,0,"{'trans', 'LGBT'}"
Tom Graves,1,{'prolife'}
Brian Higgins,0,"{'PaycheckFairnessAct', 'EqualPayForEqualWork'}"
Marcy Kaptur,0,{'ReleaseTheReport'}
Steve Scalise,1,{'EndInfanticide'}
Steve Cohen,0,{'Memphis'}
Kevin McCarthy,1,{'VietnamWarVeteransDay'}
Mike Quigley,0,"{'ClimateActionNow', 'ClimateChange'}"
Donald Norcross,0,"{'ProtectOurCare', 'ForThePeople'}"
Bobby L. Rush,0,{'VietnamWarVeteransDay'}
Robin Kelly,0,"{'DefundConversionTherapy', 'LGBT'}"
Brenda Lawrence,0,{'CBCDetroit'}
Matt Cartwright,0,{'VietnamWarVeteransDay'}
Brian Higgins,0,{'VietnamWarVeteransDay'}
Robin Kelly,0,{'IL02Proud'}
Brian Babin,1,{'EMP'}
Richard Hudson,1,{'VietnamWarVeteransDay'}
Steve Cohen,0,"{'NoMoreVictims', 'DUI'}"
Joyce Beatty,0,{'CBCDetroit'}
Robin Kelly,0,{'GLRI'}
Joyce Beatty,0,"{'BrokenPromises', 'RememberWhen'}"
Tom Graves,1,{'VietnamVeteransDay'}
André Carson,0,{'VietnamWarVeteransDay'}
Alcee L. Hastings,0,{'ReleaseTheReport'}
Bobby L. Rush,0,{'ReleaseTheReport'}
Sheila Jackson Lee,0,{'Detroit'}
Brenda Lawrence,0,{'ReleaseTheReport'}
Trent Kelly,1,{'MS01'}
Joyce Beatty,0,{'ReleaseTheReport'}
Steve Scalise,1,{'USMCA'}
Joe Wilson,1,{'VietnamWarVeteransDay'}
Judy Chu,0,{'SGV'}
Joaquin Castro,0,{'TX20'}
Mark DeSaulnier,0,"{'EqualPay', 'PaycheckFairnessAct', 'EqualWork'}"
Paul Mitchell,1,"{'VietnamWarVeteransDay', 'Veterans'}"
Dina Titus,0,"{'VietnamWarVeteransDay', 'TeamTitus'}"
Paul Mitchell,1,"{'SooLocks', 'SpecialOlympics'}"
Robin Kelly,0,{'VietnamWarVeteransDay'}
Anthony Brown,0,"{'ReleaseTheReport', 'MuellerReport'}"
Tom Emmer,1,{'MN06'}
Ruben Gallego,0,{'TransVisibilityWeek'}
Trent Kelly,1,{'MS01'}
Frank Lucas,1,{'VietnamWarVeteransDay'}
Joyce Beatty,0,{'WomensHistoryMonth'}
Sean Patrick Maloney,0,"{'KnowYourMil', 'PurpleHeart', 'VietnamWarVeteransDay'}"
Steve Cohen,0,"{'HonorThem', 'VietnamWarVeteransDay', 'MIA', 'POW'}"
Steve Cohen,0,"{'Memphis', 'Veterans'}"
Brenda Lawrence,0,"{'MISquad14', 'CBCDetroit'}"
Mario Diaz-Balart,1,{'HerbertHooverDike'}
Adriano Espaillat,0,{'ReleaseTheReport'}
Nancy Pelosi,0,{'ReleaseTheReport'}
Adriano Espaillat,0,{'Trump'}
James E. Clyburn,0,{'WomensHistoryMonth'}
Kathleen Rice,0,"{'TransVisibilityWeek', 'TDOV'}"
David Scott,0,{'HR1988'}
Trent Kelly,1,{'MS01'}
Joyce Beatty,0,{'VietnamWarVeteransDay'}
André Carson,0,{'ReleaseTheReport'}
Robin Kelly,0,"{'MOMMAact', 'RobinsRemix'}"
Mike Quigley,0,{'ReleaseTheReport'}
Trent Kelly,1,"{'VietnamWarVeteransDay', 'MS01'}"
Earl Blumenauer,0,{'ReleaseTheReport'}
Paul Mitchell,1,"{'michiganstate', 'spartandawgs', 'marchmadness', 'michiganstatebasketball', 'michigan', 'gameday', 'GoGreen'}"
Dina Titus,0,{'TeamTitus'}
Sean Patrick Maloney,0,{'VietnamWarVeteransDay'}
Dina Titus,0,"{'TeamTitus', 'OnlyinDistrict1'}"
Thomas Massie,1,{'nerdpride'}
André Carson,0,{'AKACRC2019'}
Brian Babin,1,{'GreenNewDeal'}
Warren Davidson,1,{'SecureTheBorder'}
José E. Serrano,0,{'ProtectOurCare'}
José E. Serrano,0,{'ProtectOurCare'}
Sheila Jackson Lee,0,{'GoCougars'}
Jackie Speier,0,{'WomensHistoryMonth'}
Sheila Jackson Lee,0,{'GoCougars'}
Thomas Massie,1,"{'greennewdeal', 'sassywithmassie'}"
Joyce Beatty,0,"{'WomensHistoryMonth', 'QuoteOfTheWeek'}"
Adriano Espaillat,0,{'immigration'}
Rob Woodall,1,{'Georgia'}
Sean Patrick Maloney,0,"{'DefundConversionTherapy', 'LGBTQ'}"
Raul Ruiz,0,"{'EqualPay', 'EqualWork'}"
James Comer,1,{'KY1'}
Warren Davidson,1,{'4A'}
Sean Patrick Maloney,0,{'TransDayOfVisibility'}
Darin LaHood,1,{'IL18'}
Mark DeSaulnier,0,{'CesarChavezDay'}
Mike Quigley,0,"{'TransgenderDayofVisibility', 'WontBeErased'}"
Nancy Pelosi,0,{'TransDayOfVisibility'}
Steve Scalise,1,{'JazzFest'}
Brenda Lawrence,0,{'TransDayOfVisibility'}
Sean Patrick Maloney,0,{'WomensHistoryMonth'}
Dina Titus,0,{'TeamTitus'}
Nancy Pelosi,0,{'CesarChavezDay'}
Mark Walker,1,{'CJReform'}
Rob Woodall,1,"{'ForsythCounty', 'Georgia'}"
Jim Cooper,0,{'UnrigtheSystem'}
Grace Meng,0,"{'Bayside', 'BoyScout', 'Queens'}"
James E. Clyburn,0,{'WomensHistoryMonth'}
Mark DeSaulnier,0,{'ReleaseTheReport'}
Warren Davidson,1,{'GoodNews'}
Donald Norcross,0,{'VietnamVeteran'}
Doug Collins,1,{'MuellerReport'}
Brenda Lawrence,0,"{'RIPNippseyHussle', 'EndGunViolence'}"
Katherine Clark,0,{'FireDeVos'}
Adriano Espaillat,0,"{'OurVoices', '2020Census'}"
Adriano Espaillat,0,{'CesarChavez'}
Adriano Espaillat,0,"{'JAREDAct', 'Kushner'}"
Paul Mitchell,1,"{'income', 'Americans'}"
Robin Kelly,0,{'OpEd'}
Lloyd Doggett,0,{'EndRxMonopolyPrices'}
Bennie G. Thompson,0,{'MS02Artists'}
Mario Diaz-Balart,1,{'Florida'}
Sheila Jackson Lee,0,{'AprilFools'}
Paul Mitchell,1,{'CollegeTransparencyAct'}
Paul Mitchell,1,{'CollegeTransparencyAct'}
Suzanne Bonamici,0,{'CleanEnergy'}
Robin Kelly,0,{'Job'}
Mike Quigley,0,{'MuellerReport'}
Steve Cohen,0,"{'ReleaseTheReport', 'MuellerReport'}"
Adriano Espaillat,0,{'VAWA19'}
Adriano Espaillat,0,"{'VAWA4ALL', 'VAWA19'}"
Adriano Espaillat,0,{'VAWA19'}
Adriano Espaillat,0,{'Mexico'}
Sean Patrick Maloney,0,{'ProtectOurCare'}
Joyce Beatty,0,{'FLM2019'}
Robin Kelly,0,"{'HR8', 'HR1116'}"
Dina Titus,0,"{'JazzAppreciationMonth', 'OnlyInDistrict1'}"
Mike Quigley,0,{'STEM'}
Grace Meng,0,"{'Flushing', 'CountMeIn', '2020Census'}"
Joe Wilson,1,{'SC02'}
Steve Cohen,0,"{'vaccinate', 'Measles', 'VaccinesWork', 'polio'}"
Eliot Engel,0,"{'ProtectOurCare', 'ForThePeople'}"
Dina Titus,0,"{'nvleg', 'AB291', '1October'}"
Will Hurd,1,"{'WomeninSTEM', 'STEM'}"
Mike Quigley,0,{'NPHW2019'}
Joyce Beatty,0,"{'ForThePeople', 'ProtectOurCare'}"
Paul Mitchell,1,"{'students', 'college', 'CTA'}"
Paul Mitchell,1,"{'Education', 'CTA'}"
Lloyd Doggett,0,"{'CherryBlossomDC', 'PeakBloom'}"
Anthony Brown,0,"{'ForThePeople', 'ProtectOurCare'}"
Richard Hudson,1,"{'AprilFools', 'OnlyInWashington'}"
Rob Woodall,1,"{'affordable', 'drugs', 'prescription'}"
Warren Davidson,1,"{'WalkAway', 'Unplanned'}"
Dina Titus,0,"{'TeamTitus', 'UNLV', 'NPHW'}"
Sean Patrick Maloney,0,{'VAWA19'}
Lloyd Doggett,0,{'GerrymanderingIsNotAGame'}
Steve Cohen,0,"{'ReleaseTheReport', 'MuellerReport'}"
Nancy Pelosi,0,"{'PlaybookInterview', 'EqualPayDay'}"
Hakeem Jeffries,0,{'ForThePeople'}
Adriano Espaillat,0,{'CNN'}
Raul Ruiz,0,{'humanitarianstandards'}
Adriano Espaillat,0,{'cnn'}
Steve Cohen,0,"{'ReleaseTheReport', 'MuellerReport'}"
Warren Davidson,1,{'Journalism'}
Nancy Pelosi,0,{'PlaybookInterview'}
Donald Norcross,0,"{'EqualPay', 'PaycheckFairnessAct', 'RaiseTheWage', 'EqualPayDay'}"
Steve Scalise,1,"{'EndInfanticide', 'LetUsVote'}"
Joyce Beatty,0,{'GTWWS'}
Brenda Lawrence,0,{'EqualPayDay'}
Steve Cohen,0,"{'ReleaseTheReport', 'MuellerReport'}"
Frank Lucas,1,{'WorldAutismAwarenessDay'}
Martha Roby,1,{'BornAliveAct'}
Brenda Lawrence,0,{'CleanWaterAct'}
Anthony Brown,0,{'ProtectOurCare'}
Mark Walker,1,"{'WorldAutismMonth', 'LightItUpBlue', 'WorldAutismAwarenessDay'}"
Darin LaHood,1,"{'TaxPayersFirst', 'BRIDGEAct', 'SECUREact'}"
Nancy Pelosi,0,{'ProtectOurCare'}
Judy Chu,0,{'PaycheckFairnessAct'}
Adriano Espaillat,0,"{'EqualityAct', 'LGBTQ'}"
Steve Scalise,1,"{'EndInfanticide', 'LetUsVote'}"
David Rouzer,1,"{'NC07', 'gottobenc'}"
Martha Roby,1,{'WorldAutismAwarenessDay'}
Jackie Speier,0,{'pinktax'}
Matt Cartwright,0,"{'PaycheckFairnessAct', 'EqualPayDay'}"
Mark DeSaulnier,0,"{'ReadLocal', 'SaveLocalNews', 'localnews'}"
Kevin McCarthy,1,"{'BornAlive', 'LetUsVote'}"
Katherine Clark,0,"{'ProtectOurCare', 'GOP'}"
Rosa DeLauro,0,"{'PaycheckFairness', 'EqualPayDay'}"
Kevin McCarthy,1,{'EndInfanticide'}
Adriano Espaillat,0,"{'CNN', 'PuertoRico'}"
Joyce Beatty,0,"{'StatOfTheDay', 'FLM2019'}"
Adriano Espaillat,0,{'border'}
Steve Scalise,1,"{'EndInfanticide', 'LetUsVote'}"
Steve Scalise,1,{'EndInfanticide'}
Ann Wagner,1,{'EndInfanticide'}
Brian Higgins,0,{'shoplocal'}
Steve Cohen,0,"{'EqualPay', 'PaycheckFairness'}"
Ann Wagner,1,"{'EndInfanticide', 'LetUsVote'}"
Matt Cartwright,0,{'ForThePeople'}
Mark Walker,1,{'SnowMore'}
Joe Wilson,1,"{'EndInfanticide', 'LetUsVote'}"
Mike Quigley,0,{'WorldAutismAwarenessDay'}
Rob Woodall,1,"{'infants', 'BornAlive', 'newborn'}"
Brenda Lawrence,0,{'TrumpBudget'}
Mark Walker,1,"{'EndInfanticide', 'LetUsVote'}"
Ruben Gallego,0,{'MMIW'}
Mark Walker,1,"{'EndInfanticide', 'LetUsVote'}"
Virginia Foxx,1,"{'EndInfanticide', 'BornAliveAct', 'letusvote'}"
Bobby L. Rush,0,"{'DirtyWaterRule', 'ProtectCleanWater'}"
Rosa DeLauro,0,"{'EqualPay', 'WageGap'}"
Steve Scalise,1,"{'EndInfanticide', 'LetUsVote'}"
Robert Aderholt,1,{'EndInfanticide'}
Steve Cohen,0,"{'DirtyWaterRule', 'ProtectCleanWater'}"
Eliot Engel,0,"{'EqualPay', 'EqualPayDay'}"
Brian Babin,1,"{'EndInfanticide', 'LetUsVote'}"
Steve Cohen,0,"{'p2', 'ctl'}"
Rosa DeLauro,0,{'HandsOffSNAP'}
Mike Quigley,0,{'ProtectCleanWater'}
Brenda Lawrence,0,"{'PaycheckFairnessAct', 'EqualPayDay'}"
Mark Takano,0,"{'LGBTQ', 'EqualityAct'}"
Mark DeSaulnier,0,"{'ReadLocal', 'SaveLocalNews'}"
Joyce Beatty,0,"{'GTWWS', 'DiversityMatters'}"
Alcee L. Hastings,0,"{'DirtyWaterRule', 'ProtectCleanWater'}"
Steve Scalise,1,"{'EndInfanticide', 'LetUsVote'}"
Richard Hudson,1,{'EndInfanticide'}
Lloyd Doggett,0,{'ProtectOurCare'}
Katherine Clark,0,"{'PaycheckFairness', 'EqualPayDay'}"
Suzanne Bonamici,0,{'DirtyWaterRule'}
Hakeem Jeffries,0,"{'MuellerReport', 'FACTS'}"
Adriano Espaillat,0,{'ClimateChange'}
Tom Graves,1,"{'EndInfanticide', 'BornAliveAct', 'LetUsVote'}"
Suzanne Bonamici,0,"{'ProtectCleanWater', 'DirtyWaterRule'}"
Dina Titus,0,"{'TeamTitus', 'AutismAwarenessMonth', 'WorldAutismAwarenessDay'}"
Alcee L. Hastings,0,"{'DirtyWaterRule', 'ProtectCleanWater', 'ClimateChange'}"
Donald Norcross,0,"{'Congress4LIUB', 'WorldAutismAwarenessDay', 'LIUB', 'WorldAutismMonth', 'NJ', 'LightItUpBlue'}"
Rosa DeLauro,0,"{'EqualPay', 'EqualPayDay'}"
Steve Scalise,1,{'EndInfanticide'}
Nancy Pelosi,0,"{'PaycheckFairnessAct', 'EqualPayDay'}"
Adriano Espaillat,0,{'EqualPay'}
Rosa DeLauro,0,"{'PaycheckFairness', 'EqualPayDay'}"
Suzanne Bonamici,0,"{'PayGap', 'PaycheckFairness', 'EqualPayDay'}"
Mark DeSaulnier,0,"{'ReadLocal', 'SaveLocalNews'}"
Mike Quigley,0,{'EqualPayDay'}
Brenda Lawrence,0,"{'EqualPay', 'EqualPayDay'}"
Brenda Lawrence,0,"{'WaterEquity', 'CleanWaterAct'}"
Rosa DeLauro,0,"{'WageGap', 'PaycheckFairness', 'EqualPayDay'}"
Adam Kinzinger,1,"{'DC', 'ENDALZ'}"
Alcee L. Hastings,0,"{'EqualPay', 'PaycheckFairnessAct', 'EqualPayDay'}"
Gary Palmer,1,"{'EndInfanticide', 'LetUsVote'}"
Jackie Speier,0,{'EqualPayDay'}
Steve Cohen,0,"{'EqualPay', 'NASA'}"
Jackie Speier,0,{'EqualPayDay'}
Joyce Beatty,0,"{'EqualPay', 'PaycheckFairness'}"
Brenda Lawrence,0,"{'EqualPay', 'PaycheckFairnessAct'}"
Steve Scalise,1,{'LetUsVote'}
Virginia Foxx,1,"{'EndInfanticide', 'BornAliveAct', 'LetUsVote'}"
Mark DeSaulnier,0,{'PaycheckFairnessAct'}
Brenda Lawrence,0,"{'ProtectCleanWater', 'DirtyWaterRule'}"
Joyce Beatty,0,"{'WageGap', 'EqualPayDay'}"
Paul Mitchell,1,"{'EndInfanticide', 'ProLife', 'BornAlive', 'LetUsVote'}"
Mark DeSaulnier,0,"{'EqualPay', 'EqualPayDay'}"
Katherine Clark,0,{'FireDeVos'}
Bennie G. Thompson,0,"{'BGT', 'MS02'}"
Mark Takano,0,"{'PaycheckFairness', 'EqualPayDay'}"
Robin Kelly,0,"{'EqualPay', 'wagegap', 'EqualPayDay'}"
James E. Clyburn,0,{'EqualPayDay'}
Steve Scalise,1,"{'EndInfanticide', 'LetUsVote'}"
André Carson,0,"{'PaycheckFairnessAct', 'EqualPayDay'}"
Ted Yoho,1,"{'LightItUpBlue', 'WorldAutismAwarenessDay'}"
Eliot Engel,0,"{'NY16', 'alzforum', 'ENDALZ'}"
Steve Scalise,1,"{'EndInfanticide', 'ProLife', 'BornAlive', 'LetUsVote'}"
Louie Gohmert,1,{'TX01'}
Steve Scalise,1,{'LetUsVote'}
Susan W. Brooks,1,{'LightItUpBlue'}
Susan W. Brooks,1,{'WorldAutismAwarenessDay'}
David Scott,0,"{'PaycheckFairnessAct', 'wagegap', 'EqualPayDay'}"
Steve Stivers,1,{'WorldAutismAwarenessDay'}
Joaquin Castro,0,{'EqualPayDay'}
Trent Kelly,1,{'MS01'}
Darin LaHood,1,{'ENDALZ'}
Tom Reed,1,{'SECUREact'}
Alcee L. Hastings,0,"{'cats', 'kittens'}"
Jackie Walorski,1,{'LetUsVote'}
Markwayne Mullin,1,"{'EndInfantcide', 'HouseFloor'}"
Trent Kelly,1,{'MS01'}
Adriano Espaillat,0,"{'EqualPay', 'PaycheckFairnessAct'}"
Brian Higgins,0,"{'PaycheckFairnessAct', 'EqualPayDay'}"
Kevin McCarthy,1,"{'LightItUpBlue', 'WorldAutismAwarenessDay'}"
Ruben Gallego,0,"{'PaycheckFairnessAct', 'EqualPayDay'}"
Adriano Espaillat,0,"{'PaycheckFairnessAct', 'wagegap'}"
James Comer,1,{'ENDALZ'}
Ken Calvert,1,"{'Congress4LIUB', 'LightItUpBlue'}"
Suzanne Bonamici,0,{'ProtectOurCare'}
Adriano Espaillat,0,"{'ProtectCleanWater', 'ActOnClimate'}"
Suzanne Bonamici,0,{'alzforum'}
Eliot Engel,0,{'KITTENAct'}
Joyce Beatty,0,{'EqualPayDay'}
Doug Collins,1,"{'EndInfanticide', 'LetUsVote'}"
Ted Yoho,1,"{'EndInfanticide', 'LetUsVote'}"
Mark Takano,0,{'DetentionBriefing'}
Mario Diaz-Balart,1,"{'LightItUpBlue', 'AutismAwarenessDay'}"
Adam Kinzinger,1,{'EndInfanticide'}
Steve Cohen,0,"{'PopularVote', 'HJRes7', 'ElectoralCollege'}"
Seth Moulton,0,{'EqualPayDay'}
Frank Lucas,1,{'EndInfantcide'}
Kevin McCarthy,1,{'EndInfanticide'}
Joe Wilson,1,{'EndInfanticide'}
Marcy Kaptur,0,"{'PaycheckFairnessAct', 'paygap', 'EqualPayDay'}"
Mark DeSaulnier,0,{'localnews'}
Jackie Walorski,1,{'WorldAutismAwarenessDay'}
Marcy Kaptur,0,{'EqualityAct'}
Katherine Clark,0,"{'alzforum', 'ENDALZ'}"
Lloyd Doggett,0,{'YemenCantWait'}
Anthony Brown,0,{'KeepFamiliesTogether'}
Sheila Jackson Lee,0,{'protectourcare'}
Mike Quigley,0,{'Illinois'}
Nancy Pelosi,0,"{'EqualPay', 'PaycheckFairness'}"
Steve Cohen,0,"{'cats', 'EndAnimalCruelty', 'USDA', 'KITTENAct'}"
Jackie Walorski,1,{'LetUsVote'}
Judy Chu,0,{'EqualPayDay'}
Eliot Engel,0,{'WorldAutismAwarenessDay'}
Mark DeSaulnier,0,{'SaveLocalNews'}
Nancy Pelosi,0,"{'PaycheckFairnessAct', 'EqualPayDay'}"
José E. Serrano,0,"{'EqualPay', 'PaycheckFairnessAct', 'EqualPayDay'}"
Mike Quigley,0,{'ENDALZ'}
Paul Mitchell,1,"{'LightItUpBlue', 'WorldAutismAwarenessDay'}"
Steve Cohen,0,"{'MarALago', 'NationalSecurity'}"
Steve Cohen,0,{'CultureOfCorrption'}
Dina Titus,0,"{'TeamTitus', 'OnlyInDistrict1'}"
Jackie Speier,0,"{'FederalReserve', 'StephenMoore'}"
Adriano Espaillat,0,"{'NY13', 'Harlem'}"
Nancy Pelosi,0,{'EqualPayDay'}
Louie Gohmert,1,"{'BorderCrisis', 'SecureTheBorder'}"
Louie Gohmert,1,{'BorderSecurity'}
Louie Gohmert,1,"{'bordercrisis', 'MuellerReport'}"
Joyce Beatty,0,{'ABAsummit'}
Steve Cohen,0,"{'ReleaseTheReport', 'MuellerReport', 'subpoenas'}"
Steve Scalise,1,"{'EndInfanticide', 'LetUsVote'}"
Alcee L. Hastings,0,{'NPHW'}
Rob Woodall,1,"{'sustainable', 'fiscally'}"
Adriano Espaillat,0,{'TrumpAdministration'}
Joyce Beatty,0,{'Tunein'}
Joyce Beatty,0,{'ForThePeople'}
Eliot Engel,0,"{'IntlStudents', 'YouAreWelcomeHere', 'WelcomeToSucceed'}"
Gus Bilirakis,1,{'FLM19'}
Ruben Gallego,0,{'DirtyBudget'}
Gary Palmer,1,{'AL06'}
Louie Gohmert,1,{'MuellerReport'}
David Rouzer,1,"{'HurricaneFlorence', 'NC07'}"
Brenda Lawrence,0,{'ButWhereIsIt'}
Adriano Espaillat,0,{'VAWA19'}
Joyce Beatty,0,{'FLM19'}
Albio Sires,0,"{'US', 'Tokyo', 'Japan', 'Cherryblossom', 'DC'}"
Sheila Jackson Lee,0,{'MuellerReport'}
Brian Higgins,0,{'freewayswithoutfutures'}
Trent Kelly,1,{'MS01'}
Brenda Lawrence,0,{'WomensWay2019'}
Albio Sires,0,"{'70th', 'US', 'NATO', 'Europe'}"
Mike Quigley,0,{'ReleaseTheReport'}
Trent Kelly,1,{'MS01'}
Jaime Herrera Beutler,1,"{'ocean', 'acidification'}"
Virginia Foxx,1,{'highereducation'}
Steve Cohen,0,{'NATO'}
Alcee L. Hastings,0,"{'ProtectOurCare', 'ACA'}"
Bobby L. Rush,0,{'ProtectOurCare'}
Paul Mitchell,1,"{'EndInfanticide', 'prolife', 'LetUsVote'}"
Robin Kelly,0,{'TrumpTradeWar'}
Anthony Brown,0,{'NATO70'}
Hakeem Jeffries,0,"{'ForThePeople', 'MuellerReport'}"
Steve Cohen,0,"{'ReleaseTheReport', 'MuellerReport'}"
Jackie Walorski,1,{'ENDALZ'}
José E. Serrano,0,{'WheresWilbur'}
José E. Serrano,0,{'WheresWilbur'}
Sean Patrick Maloney,0,"{'DefundConversionTherapy', 'BornPerfect', 'LGBTQ'}"
Donald Norcross,0,"{'ForThePeople', 'ProtectOurCare'}"
Katherine Clark,0,"{'childlabor', 'HumanTrafficking'}"
Doug Collins,1,{'gapol'}
Joyce Beatty,0,{'GOPTaxBill'}
Ken Calvert,1,{'ENDALZ'}
Adriano Espaillat,0,"{'TPS', 'DACA'}"
Mark DeSaulnier,0,"{'Trump', 'ProtectOurCare', 'ACA'}"
Adriano Espaillat,0,"{'SpringTime', 'CherryBlossoms'}"
Brenda Lawrence,0,"{'reauthorizeVAWA', 'SupportVAWA'}"
Kevin McCarthy,1,{'Medicare'}
Steve Scalise,1,{'BuildTheWall'}
Brenda Lawrence,0,"{'ViolenceAgainstWomensAct', 'VAWA'}"
Virginia Foxx,1,{'NC05'}
Marcy Kaptur,0,"{'VAWA19', 'VAWA'}"
Steve Cohen,0,"{'ACA', 'ProtectOurCare', 'HealthCare'}"
Sheila Jackson Lee,0,"{'ReleaseTheReport', 'MuellerReport'}"
